ablation,task,regime,split,seed,episodes,success,success_probability,side_effect_violation,preference_regret,side_effect_recall,false_alarm,query_cost,damage_rate,data_efficiency_proxy
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,1,84,0.5238,0.5538,0.0626,0.0701,0.5416,0.0949,0.2021,0.0436,0.5652
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,2,84,0.619,0.5523,0.0741,0.0731,0.5274,0.099,0.2021,0.0465,0.5652
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,3,84,0.5119,0.5457,0.0698,0.0786,0.5248,0.0957,0.2021,0.0468,0.5659
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,4,84,0.5833,0.5424,0.0675,0.0689,0.535,0.0943,0.2021,0.0394,0.5663
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,5,84,0.5476,0.5555,0.066,0.071,0.5445,0.0949,0.2021,0.0478,0.5517
minus_counterfactual_labels,cable_routing,object_displacement,combined_stress,6,84,0.6071,0.5599,0.0673,0.0712,0.5317,0.0908,0.2021,0.0455,0.554
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,0,84,0.5833,0.5433,0.0808,0.0747,0.5302,0.0962,0.2031,0.044,0.557
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,1,84,0.5833,0.5523,0.0689,0.0753,0.5486,0.0882,0.2031,0.0457,0.5737
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,2,84,0.5595,0.5389,0.0727,0.0735,0.5329,0.0874,0.2031,0.0509,0.5708
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,3,84,0.4643,0.546,0.0701,0.0758,0.5285,0.0993,0.2031,0.0448,0.5505
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,4,84,0.5,0.559,0.0672,0.0665,0.5493,0.0919,0.2031,0.0427,0.5735
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,5,84,0.4881,0.5507,0.0664,0.0696,0.53,0.0994,0.2031,0.0434,0.5781
minus_counterfactual_labels,cable_routing,clutter_accumulation,combined_stress,6,84,0.5476,0.5426,0.077,0.0678,0.5301,0.0848,0.2031,0.0474,0.573
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,0,84,0.5357,0.547,0.0695,0.073,0.5253,0.0964,0.2034,0.0549,0.5489
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,1,84,0.619,0.5466,0.0612,0.0654,0.5282,0.0901,0.2034,0.058,0.5707
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,2,84,0.5238,0.5247,0.0835,0.0795,0.5372,0.0923,0.2034,0.059,0.5734
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,3,84,0.4762,0.5457,0.0703,0.0689,0.532,0.0934,0.2034,0.055,0.5709
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,4,84,0.5952,0.5357,0.062,0.0786,0.5037,0.0961,0.2034,0.0613,0.5726
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,5,84,0.6071,0.5495,0.0689,0.0807,0.5257,0.1016,0.2034,0.0545,0.5558
minus_counterfactual_labels,cable_routing,unstable_placement,combined_stress,6,84,0.4762,0.5502,0.0676,0.0759,0.5385,0.0911,0.2034,0.0599,0.5643
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,0,84,0.4524,0.5493,0.0761,0.0757,0.5415,0.0957,0.2037,0.0583,0.567
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,1,84,0.5357,0.5374,0.0675,0.0704,0.5153,0.0866,0.2037,0.0599,0.5686
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,2,84,0.5476,0.5331,0.0833,0.0754,0.533,0.0897,0.2037,0.0579,0.5678
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,3,84,0.5119,0.5453,0.0852,0.0777,0.536,0.0942,0.2037,0.0729,0.5697
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,4,84,0.5714,0.5397,0.0789,0.0789,0.5226,0.0956,0.2037,0.0619,0.5638
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,5,84,0.6667,0.5459,0.0825,0.0798,0.5211,0.0932,0.2037,0.0668,0.5597
minus_counterfactual_labels,cable_routing,irreversible_change,combined_stress,6,84,0.5476,0.5492,0.0834,0.0821,0.5188,0.1022,0.2037,0.0629,0.5714
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,0,84,0.5119,0.5187,0.1082,0.0885,0.5151,0.0906,0.2058,0.0798,0.5597
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,1,84,0.4643,0.5207,0.1108,0.0896,0.53,0.0936,0.2058,0.0798,0.5686
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,2,84,0.5238,0.5146,0.1116,0.0887,0.5516,0.099,0.2058,0.0746,0.5662
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,3,84,0.619,0.5211,0.1117,0.0867,0.5443,0.0971,0.2058,0.0799,0.5744
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,4,84,0.4167,0.5198,0.1143,0.0834,0.5286,0.0956,0.2058,0.079,0.569
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,5,84,0.5357,0.528,0.0982,0.0859,0.5341,0.0839,0.2058,0.0711,0.572
minus_counterfactual_labels,cable_routing,combined_side_effect_stress,combined_stress,6,84,0.4524,0.5305,0.0976,0.0899,0.5416,0.0898,0.2058,0.0783,0.5703
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,0,84,0.5833,0.579,0.0212,0.0503,0.5093,0.0922,0.192,0.0316,0.5698
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,1,84,0.5952,0.5819,0.0261,0.0623,0.5339,0.091,0.192,0.0328,0.5797
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,2,84,0.631,0.5868,0.0253,0.0545,0.5313,0.0938,0.192,0.0373,0.5576
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,3,84,0.4286,0.565,0.0308,0.0588,0.5316,0.0881,0.192,0.0331,0.5843
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,4,84,0.6786,0.5808,0.0347,0.0555,0.5262,0.0943,0.192,0.0258,0.5852
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,5,84,0.631,0.5678,0.0217,0.0613,0.5319,0.0914,0.192,0.0348,0.5486
minus_counterfactual_labels,tool_handoff,nominal,combined_stress,6,84,0.5952,0.5863,0.0236,0.0535,0.5258,0.0902,0.192,0.0244,0.5641
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,0,84,0.5595,0.5293,0.0701,0.072,0.5337,0.0928,0.2027,0.0754,0.5612
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,1,84,0.5595,0.5431,0.0703,0.0732,0.5292,0.091,0.2027,0.0681,0.5724
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,2,84,0.5,0.5333,0.08,0.0785,0.5298,0.098,0.2027,0.081,0.5617
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,3,84,0.5714,0.5357,0.0777,0.0811,0.5229,0.0944,0.2027,0.0817,0.5617
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,4,84,0.5476,0.5424,0.0766,0.0722,0.5358,0.0963,0.2027,0.0764,0.5674
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,5,84,0.5,0.5327,0.0815,0.0749,0.5242,0.09,0.2027,0.0782,0.5551
minus_counterfactual_labels,tool_handoff,force_damage,combined_stress,6,84,0.4881,0.5235,0.0699,0.0771,0.5336,0.0952,0.2027,0.0813,0.5642
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,0,84,0.5833,0.5438,0.0608,0.0638,0.5261,0.1011,0.2021,0.0455,0.5716
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,1,84,0.4643,0.5531,0.06,0.0701,0.5356,0.0893,0.2021,0.0493,0.5713
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,2,84,0.6548,0.5402,0.0635,0.0674,0.5457,0.0883,0.2021,0.0432,0.5695
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,3,84,0.4762,0.5407,0.0645,0.08,0.534,0.0977,0.2021,0.0522,0.5717
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,4,84,0.5119,0.5509,0.0629,0.0712,0.5357,0.0883,0.2021,0.0468,0.5506
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,5,84,0.4881,0.5455,0.0593,0.0703,0.5175,0.092,0.2021,0.0471,0.5593
minus_counterfactual_labels,tool_handoff,object_displacement,combined_stress,6,84,0.5476,0.549,0.0695,0.073,0.5291,0.0963,0.2021,0.0455,0.5571
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,0,84,0.5,0.5449,0.0739,0.0718,0.5222,0.1007,0.2031,0.05,0.5639
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,1,84,0.5833,0.5367,0.0649,0.0769,0.5134,0.093,0.2031,0.0449,0.5559
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,2,84,0.619,0.5435,0.0747,0.0708,0.5289,0.09,0.2031,0.0518,0.5579
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,3,84,0.5357,0.5361,0.0726,0.0779,0.5477,0.0983,0.2031,0.0512,0.5594
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,4,84,0.4881,0.5448,0.071,0.0757,0.5308,0.0901,0.2031,0.0515,0.5553
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,5,84,0.5,0.5435,0.0716,0.0719,0.5376,0.0913,0.2031,0.0441,0.5697
minus_counterfactual_labels,tool_handoff,clutter_accumulation,combined_stress,6,84,0.6429,0.5484,0.0685,0.0741,0.5322,0.09,0.2031,0.0494,0.5502
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,0,84,0.5238,0.527,0.0781,0.0786,0.5444,0.0932,0.2034,0.059,0.5669
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,1,84,0.5476,0.5229,0.0824,0.0883,0.5311,0.0978,0.2034,0.0598,0.5815
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,2,84,0.5714,0.5452,0.0654,0.0839,0.5253,0.0905,0.2034,0.0586,0.5652
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,3,84,0.5952,0.54,0.0833,0.0845,0.5333,0.0888,0.2034,0.0625,0.559
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,4,84,0.5714,0.5351,0.0829,0.0841,0.5187,0.0972,0.2034,0.0618,0.5557
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,5,84,0.4881,0.544,0.077,0.0768,0.5167,0.0914,0.2034,0.0689,0.5563
minus_counterfactual_labels,tool_handoff,unstable_placement,combined_stress,6,84,0.4643,0.5326,0.0757,0.0788,0.543,0.0943,0.2034,0.0543,0.557
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,0,84,0.4643,0.5188,0.0835,0.076,0.5277,0.0872,0.2037,0.0715,0.5614
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,1,84,0.5119,0.5327,0.0843,0.0862,0.538,0.0904,0.2037,0.067,0.5644
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,2,84,0.4881,0.5306,0.0881,0.0856,0.5437,0.0959,0.2037,0.0743,0.5715
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,3,84,0.4524,0.5172,0.0967,0.086,0.5323,0.0928,0.2037,0.0677,0.5466
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,4,84,0.4762,0.5321,0.0871,0.083,0.5318,0.0904,0.2037,0.0717,0.5509
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,5,84,0.5476,0.5266,0.0828,0.0837,0.5411,0.0858,0.2037,0.0749,0.5561
minus_counterfactual_labels,tool_handoff,irreversible_change,combined_stress,6,84,0.5,0.5211,0.0795,0.0825,0.5231,0.0995,0.2037,0.0677,0.5696
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,0,84,0.4643,0.487,0.1182,0.0968,0.5222,0.0974,0.2058,0.0894,0.5517
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,1,84,0.4643,0.5261,0.1118,0.0868,0.5181,0.0996,0.2058,0.0841,0.5573
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,2,84,0.5833,0.5064,0.1181,0.1054,0.513,0.09,0.2058,0.086,0.5537
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,3,84,0.4405,0.5162,0.1149,0.0984,0.5352,0.0894,0.2058,0.0887,0.5707
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,4,84,0.5833,0.5059,0.1174,0.1027,0.5364,0.0911,0.2058,0.0897,0.5552
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,5,84,0.5714,0.5107,0.1171,0.097,0.5414,0.0886,0.2058,0.091,0.5665
minus_counterfactual_labels,tool_handoff,combined_side_effect_stress,combined_stress,6,84,0.5595,0.4921,0.1159,0.0966,0.5411,0.0952,0.2058,0.0806,0.5634
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,0,84,0.631,0.5834,0.0144,0.0558,0.52,0.0924,0.192,0.0286,0.5628
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,1,84,0.5119,0.5734,0.0273,0.0574,0.5357,0.0969,0.192,0.0322,0.5743
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,2,84,0.5714,0.5833,0.0263,0.0576,0.5253,0.0913,0.192,0.0261,0.5631
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,3,84,0.4524,0.5711,0.0311,0.0623,0.5335,0.0924,0.192,0.0235,0.5685
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,4,84,0.4405,0.574,0.0286,0.0571,0.5453,0.0934,0.192,0.0322,0.5736
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,5,84,0.5714,0.5732,0.0262,0.0554,0.5109,0.092,0.192,0.0286,0.5629
minus_counterfactual_labels,mobile_shelf_placement,nominal,combined_stress,6,84,0.5833,0.5638,0.0357,0.0649,0.5364,0.0893,0.192,0.0287,0.562
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,0,84,0.5119,0.5399,0.0657,0.0732,0.5263,0.1001,0.2027,0.0671,0.5557
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,1,84,0.5,0.5357,0.0691,0.0746,0.5321,0.0893,0.2027,0.0716,0.5667
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,2,84,0.5952,0.5438,0.0786,0.0736,0.5393,0.089,0.2027,0.0705,0.5604
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,3,84,0.5714,0.5359,0.0835,0.0775,0.5349,0.0931,0.2027,0.0754,0.5524
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,4,84,0.5833,0.5388,0.0684,0.0762,0.5136,0.0985,0.2027,0.0664,0.5701
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,5,84,0.619,0.5396,0.0729,0.0817,0.5133,0.0955,0.2027,0.0686,0.5572
minus_counterfactual_labels,mobile_shelf_placement,force_damage,combined_stress,6,84,0.5952,0.5416,0.0723,0.0711,0.532,0.0926,0.2027,0.0719,0.5687
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,0,84,0.5476,0.5556,0.0788,0.0737,0.5362,0.0961,0.2021,0.0504,0.5658
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,1,84,0.631,0.5584,0.0668,0.0647,0.5487,0.0928,0.2021,0.0516,0.5666
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,2,84,0.5714,0.5625,0.0719,0.0705,0.5197,0.0956,0.2021,0.0435,0.5714
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,3,84,0.5595,0.5467,0.0763,0.0741,0.519,0.0991,0.2021,0.0449,0.5614
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,4,84,0.4643,0.5546,0.0741,0.076,0.5298,0.0994,0.2021,0.0466,0.5689
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,5,84,0.5714,0.5596,0.0786,0.0743,0.5184,0.0912,0.2021,0.0492,0.5523
minus_counterfactual_labels,mobile_shelf_placement,object_displacement,combined_stress,6,84,0.5833,0.5627,0.0803,0.0654,0.5394,0.0884,0.2021,0.0494,0.565
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,0,84,0.5476,0.5518,0.0761,0.0749,0.5223,0.1072,0.2031,0.0422,0.5593
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,1,84,0.6786,0.539,0.0747,0.0751,0.5356,0.0986,0.2031,0.0525,0.5776
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,2,84,0.6429,0.5496,0.0831,0.0813,0.5235,0.0941,0.2031,0.0507,0.5683
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,3,84,0.5476,0.5477,0.0775,0.0738,0.5105,0.0876,0.2031,0.0433,0.5619
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,4,84,0.5833,0.5571,0.068,0.0753,0.5284,0.0877,0.2031,0.0422,0.5576
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,5,84,0.5595,0.543,0.0839,0.0808,0.5416,0.0942,0.2031,0.0502,0.5578
minus_counterfactual_labels,mobile_shelf_placement,clutter_accumulation,combined_stress,6,84,0.4643,0.5474,0.0744,0.0763,0.5265,0.0965,0.2031,0.0404,0.5568
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,0,84,0.5476,0.5392,0.0962,0.0795,0.533,0.0964,0.2034,0.0584,0.5633
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,1,84,0.5476,0.5413,0.0912,0.0751,0.5572,0.0984,0.2034,0.0549,0.5749
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,2,84,0.5714,0.5378,0.0858,0.0768,0.5229,0.0924,0.2034,0.0493,0.5677
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,3,84,0.4167,0.5369,0.0941,0.0851,0.5414,0.0967,0.2034,0.0626,0.5665
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,4,84,0.5714,0.5365,0.086,0.083,0.5242,0.0962,0.2034,0.0601,0.5648
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,5,84,0.4762,0.5316,0.0908,0.0804,0.5109,0.0915,0.2034,0.0563,0.565
minus_counterfactual_labels,mobile_shelf_placement,unstable_placement,combined_stress,6,84,0.5238,0.5411,0.1021,0.0845,0.5336,0.0915,0.2034,0.0548,0.5709
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,0,84,0.5952,0.5383,0.0932,0.0825,0.5266,0.0873,0.2037,0.0678,0.5559
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,1,84,0.5238,0.5409,0.0894,0.0769,0.5435,0.0953,0.2037,0.0708,0.5705
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,2,84,0.5476,0.5392,0.0985,0.0864,0.5282,0.093,0.2037,0.0642,0.5571
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,3,84,0.5119,0.5336,0.0922,0.0871,0.5254,0.0973,0.2037,0.0774,0.5683
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,4,84,0.5833,0.5362,0.0857,0.0785,0.5094,0.0955,0.2037,0.073,0.5736
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,5,84,0.4881,0.5335,0.0909,0.089,0.5366,0.0975,0.2037,0.0728,0.5654
minus_counterfactual_labels,mobile_shelf_placement,irreversible_change,combined_stress,6,84,0.5357,0.5348,0.0929,0.0801,0.5424,0.0923,0.2037,0.0686,0.5792
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,0,84,0.5119,0.5026,0.1287,0.0991,0.5244,0.0946,0.2058,0.0833,0.5599
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,1,84,0.4286,0.5105,0.1349,0.0979,0.5359,0.0845,0.2058,0.0856,0.5478
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,2,84,0.5476,0.5258,0.1278,0.1015,0.5268,0.0947,0.2058,0.0767,0.5675
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,3,84,0.5357,0.522,0.1277,0.0945,0.5318,0.0891,0.2058,0.0874,0.5725
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,4,84,0.5357,0.5195,0.1346,0.0918,0.5256,0.0994,0.2058,0.0793,0.5442
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,5,84,0.5595,0.5358,0.1235,0.0946,0.541,0.0993,0.2058,0.0882,0.553
minus_counterfactual_labels,mobile_shelf_placement,combined_side_effect_stress,combined_stress,6,84,0.631,0.5199,0.1163,0.0962,0.521,0.0919,0.2058,0.0845,0.5592
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,0,84,0.631,0.6064,0.0292,0.0592,0.5091,0.0945,0.1639,0.0254,0.5426
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,1,84,0.5595,0.5814,0.0268,0.0599,0.5281,0.1007,0.1639,0.029,0.5216
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,2,84,0.5476,0.595,0.0198,0.0522,0.5066,0.1008,0.1639,0.031,0.5448
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,3,84,0.5476,0.5998,0.0255,0.0525,0.5136,0.1037,0.1639,0.0238,0.5434
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,4,84,0.5238,0.5833,0.023,0.0586,0.5043,0.0966,0.1639,0.0281,0.5556
minus_ambiguous_query_selector,table_clearing,nominal,combined_stress,5,84,0.5714,0.5797,0.0319,0.0565,0.5083,0.0926,0.1639,0.0296,0.5294
