method,split,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,regret_to_oracle
side_effect_causal_preference_model_v5,latent_damage_shift,3,80,0.63737,0.009847,0.639605,0.698981,0.007823,0.595003,0.002169,0.031622,0.001732,0.0404,0.001987,0.071156,0.203304,0.064925,0.714925,0.05514,0.07135,0.09714
side_effect_causal_preference_model_v5,latent_damage_shift,4,80,0.640234,0.011141,0.640439,0.700949,0.009009,0.59485,0.002326,0.032112,0.002156,0.041869,0.002092,0.071184,0.203304,0.064699,0.716083,0.054947,0.07075,0.083635
side_effect_causal_preference_model_v5,latent_damage_shift,5,80,0.642448,0.011957,0.639666,0.701676,0.009947,0.591483,0.002173,0.033848,0.001989,0.040926,0.002138,0.071883,0.203304,0.064525,0.715646,0.05515,0.070881,0.092664
side_effect_causal_preference_model_v5,latent_damage_shift,6,80,0.634635,0.011363,0.63966,0.696694,0.009129,0.592777,0.0024,0.031403,0.001769,0.040672,0.002136,0.072544,0.203304,0.063928,0.717177,0.055097,0.070888,0.101947
side_effect_causal_preference_model_v5,latent_damage_shift,7,80,0.640885,0.010247,0.638283,0.70113,0.008311,0.594323,0.00214,0.033066,0.002049,0.041597,0.002219,0.071098,0.203304,0.064203,0.716412,0.055613,0.071525,0.093765
side_effect_causal_preference_model_v5,latent_damage_shift,8,80,0.644401,0.011524,0.639378,0.704286,0.009666,0.594319,0.002175,0.031692,0.002053,0.040881,0.002062,0.072494,0.203304,0.064929,0.716257,0.055536,0.071625,0.083957
side_effect_causal_preference_model_v5,latent_damage_shift,9,80,0.640755,0.008889,0.640417,0.701624,0.007087,0.595151,0.002026,0.032095,0.001917,0.041147,0.002176,0.0722,0.203304,0.064162,0.716726,0.055278,0.070855,0.088613
side_effect_causal_preference_model_v5,combined_stress,0,80,0.640885,0.011112,0.629915,0.697097,0.009378,0.590034,0.002347,0.034282,0.002044,0.041663,0.002042,0.077141,0.208939,0.06643,0.714819,0.056859,0.082591,0.080586
side_effect_causal_preference_model_v5,combined_stress,1,80,0.638802,0.010361,0.631433,0.695196,0.008793,0.587835,0.002194,0.03452,0.002304,0.041506,0.002033,0.076995,0.208939,0.06653,0.715753,0.056349,0.082137,0.093406
side_effect_causal_preference_model_v5,combined_stress,2,80,0.629167,0.012005,0.630979,0.68728,0.010142,0.588165,0.002352,0.034668,0.002141,0.041786,0.001861,0.077468,0.208939,0.066361,0.714714,0.056181,0.082267,0.098429
side_effect_causal_preference_model_v5,combined_stress,3,80,0.635026,0.011511,0.631724,0.691443,0.009473,0.586887,0.002044,0.035779,0.002374,0.042012,0.002104,0.076656,0.208939,0.066006,0.71395,0.056159,0.081564,0.093902
side_effect_causal_preference_model_v5,combined_stress,4,80,0.630078,0.011306,0.629121,0.68805,0.009744,0.588607,0.00208,0.034154,0.002339,0.041887,0.002038,0.077149,0.208939,0.067007,0.713688,0.05657,0.081836,0.091051
side_effect_causal_preference_model_v5,combined_stress,5,80,0.62487,0.01274,0.630716,0.683694,0.010295,0.587263,0.002077,0.034866,0.002162,0.041221,0.002058,0.077389,0.208939,0.066524,0.714017,0.056333,0.081852,0.102081
side_effect_causal_preference_model_v5,combined_stress,6,80,0.623307,0.010397,0.630436,0.682427,0.008654,0.587576,0.001951,0.034577,0.001919,0.04208,0.002063,0.07718,0.208939,0.066002,0.714356,0.056528,0.082402,0.098951
side_effect_causal_preference_model_v5,combined_stress,7,80,0.635156,0.010111,0.631811,0.691938,0.008511,0.586698,0.002173,0.034482,0.002426,0.041502,0.002218,0.077743,0.208939,0.06633,0.714296,0.056473,0.081208,0.102083
side_effect_causal_preference_model_v5,combined_stress,8,80,0.635938,0.011004,0.630847,0.691878,0.009288,0.586174,0.00193,0.034559,0.002188,0.042727,0.001984,0.07727,0.208939,0.066736,0.714031,0.057246,0.082512,0.095543
side_effect_causal_preference_model_v5,combined_stress,9,80,0.635286,0.011156,0.630805,0.692439,0.009297,0.588807,0.002376,0.034489,0.00241,0.041109,0.002056,0.077113,0.208939,0.067225,0.71453,0.056222,0.082065,0.089869
oracle_human_side_effect_judge,nominal,0,80,0.776693,0.009642,0.774144,0.855589,0.007765,0.670384,0.002399,0.010902,0.001222,0.026168,0.000963,0.041158,0.166531,0.053434,0.794004,0.03711,0.051813,0.0
oracle_human_side_effect_judge,nominal,1,80,0.775521,0.011022,0.774008,0.853829,0.008906,0.670793,0.002169,0.012284,0.00104,0.026128,0.000907,0.042324,0.166531,0.054204,0.792218,0.037132,0.052137,0.0
oracle_human_side_effect_judge,nominal,2,80,0.778125,0.010107,0.771948,0.856852,0.008142,0.669826,0.002019,0.011499,0.001253,0.025569,0.00096,0.041809,0.166531,0.05281,0.795249,0.036362,0.051722,0.0
oracle_human_side_effect_judge,nominal,3,80,0.780729,0.0094,0.775352,0.858057,0.007417,0.668787,0.002203,0.011336,0.001043,0.027116,0.000923,0.041701,0.166531,0.053027,0.794004,0.037129,0.052609,0.0
oracle_human_side_effect_judge,nominal,4,80,0.780078,0.009533,0.774036,0.857703,0.007787,0.668671,0.00241,0.011656,0.001193,0.02626,0.000878,0.041469,0.166531,0.054284,0.795006,0.03758,0.05126,0.0
oracle_human_side_effect_judge,nominal,5,80,0.775,0.010102,0.775008,0.854116,0.008119,0.670797,0.002373,0.012111,0.001119,0.025547,0.001,0.041623,0.166531,0.05314,0.794425,0.037174,0.052043,0.0
oracle_human_side_effect_judge,nominal,6,80,0.759766,0.008929,0.773703,0.841523,0.007289,0.670102,0.002274,0.012239,0.001097,0.026616,0.001102,0.040878,0.166531,0.053478,0.794419,0.037507,0.051577,0.0
oracle_human_side_effect_judge,nominal,7,80,0.780078,0.009671,0.774284,0.857369,0.007681,0.669352,0.002132,0.012156,0.001126,0.026481,0.000986,0.041617,0.166531,0.053057,0.792419,0.037025,0.052698,0.0
oracle_human_side_effect_judge,nominal,8,80,0.777214,0.010179,0.773194,0.854924,0.008293,0.667605,0.002498,0.011839,0.001096,0.026532,0.00099,0.042056,0.166531,0.053777,0.793798,0.037209,0.05186,0.0
oracle_human_side_effect_judge,nominal,9,80,0.769661,0.010253,0.773722,0.849907,0.00827,0.671288,0.002299,0.011796,0.00112,0.026218,0.001052,0.042096,0.166531,0.053604,0.794313,0.03631,0.051024,0.0
oracle_human_side_effect_judge,seen_shift,0,80,0.74388,0.010766,0.752924,0.824008,0.008735,0.655776,0.002142,0.013862,0.001124,0.027183,0.000982,0.045286,0.174577,0.054109,0.793726,0.037268,0.053556,0.0
oracle_human_side_effect_judge,seen_shift,1,80,0.762109,0.008583,0.753867,0.838661,0.007116,0.657249,0.002426,0.01341,0.001221,0.027119,0.000968,0.045995,0.174577,0.0544,0.792764,0.038666,0.053572,0.0
oracle_human_side_effect_judge,seen_shift,2,80,0.75599,0.010155,0.752829,0.833806,0.008183,0.656728,0.001866,0.013073,0.001116,0.027434,0.000904,0.046557,0.174577,0.053454,0.792139,0.037513,0.053455,0.0
oracle_human_side_effect_judge,seen_shift,3,80,0.75026,0.009267,0.754912,0.829013,0.007508,0.656343,0.002324,0.013607,0.001362,0.02693,0.001093,0.045927,0.174577,0.054579,0.792568,0.038333,0.053359,0.0
oracle_human_side_effect_judge,seen_shift,4,80,0.751953,0.009317,0.753905,0.830847,0.007528,0.659043,0.002188,0.0136,0.001162,0.027035,0.000917,0.045925,0.174577,0.054585,0.793238,0.038433,0.054013,0.0
oracle_human_side_effect_judge,seen_shift,5,80,0.757812,0.010237,0.75334,0.835337,0.008189,0.657357,0.002055,0.012821,0.001206,0.027587,0.001022,0.04629,0.174577,0.054518,0.792605,0.037024,0.054039,0.0
oracle_human_side_effect_judge,seen_shift,6,80,0.755729,0.010123,0.752228,0.833903,0.008148,0.657851,0.002057,0.01275,0.001107,0.026593,0.001061,0.046216,0.174577,0.054353,0.791752,0.03815,0.053759,0.0
oracle_human_side_effect_judge,seen_shift,7,80,0.755469,0.009443,0.754676,0.8331,0.007596,0.656276,0.001998,0.013804,0.001223,0.026478,0.000941,0.046161,0.174577,0.054954,0.792198,0.037826,0.053859,0.0
oracle_human_side_effect_judge,seen_shift,8,80,0.758333,0.010074,0.754124,0.835224,0.008143,0.655901,0.002381,0.013866,0.00121,0.027814,0.000939,0.046053,0.174577,0.054251,0.792755,0.037571,0.053124,0.0
oracle_human_side_effect_judge,seen_shift,9,80,0.755859,0.009525,0.756224,0.833975,0.00785,0.658079,0.00233,0.012987,0.00123,0.027299,0.00103,0.046198,0.174577,0.054228,0.792645,0.037823,0.053457,0.0
oracle_human_side_effect_judge,unseen_object,0,80,0.742318,0.010736,0.741498,0.820146,0.008578,0.649834,0.002436,0.013409,0.001315,0.027479,0.001033,0.048606,0.17997,0.055414,0.791702,0.03872,0.055585,0.0
oracle_human_side_effect_judge,unseen_object,1,80,0.740625,0.010063,0.741212,0.818718,0.008026,0.650824,0.002148,0.014616,0.001219,0.028132,0.001204,0.048543,0.17997,0.055084,0.792342,0.038427,0.054246,0.0
oracle_human_side_effect_judge,unseen_object,2,80,0.737891,0.009721,0.741381,0.816716,0.007813,0.6529,0.002195,0.015493,0.001198,0.027458,0.001074,0.049366,0.17997,0.054893,0.793222,0.03932,0.054966,0.0
oracle_human_side_effect_judge,unseen_object,3,80,0.745313,0.008977,0.7416,0.822457,0.007264,0.653472,0.002253,0.015192,0.001128,0.027677,0.001075,0.050026,0.17997,0.055462,0.791824,0.038636,0.055773,0.0
oracle_human_side_effect_judge,unseen_object,4,80,0.744141,0.010285,0.740779,0.821267,0.008299,0.652067,0.00228,0.015392,0.001304,0.028073,0.001061,0.049323,0.17997,0.054642,0.790925,0.038855,0.054656,0.0
oracle_human_side_effect_judge,unseen_object,5,80,0.739974,0.010911,0.739666,0.818527,0.008718,0.651798,0.0022,0.013961,0.001207,0.027758,0.001164,0.049985,0.17997,0.054835,0.792031,0.038093,0.05454,0.0
oracle_human_side_effect_judge,unseen_object,6,80,0.741406,0.010525,0.740909,0.81941,0.008613,0.652532,0.002271,0.014613,0.001321,0.028732,0.001006,0.048635,0.17997,0.055355,0.792079,0.037742,0.054974,0.0
oracle_human_side_effect_judge,unseen_object,7,80,0.744531,0.010669,0.739186,0.822209,0.00852,0.652407,0.002149,0.01498,0.001256,0.027254,0.000981,0.049806,0.17997,0.054709,0.792814,0.038398,0.054518,0.0
oracle_human_side_effect_judge,unseen_object,8,80,0.739844,0.010501,0.74017,0.817966,0.008438,0.651066,0.00211,0.015105,0.001096,0.027106,0.001027,0.049864,0.17997,0.055282,0.791194,0.037814,0.054674,0.0
oracle_human_side_effect_judge,unseen_object,9,80,0.742839,0.010536,0.741014,0.82022,0.008576,0.651902,0.002088,0.015067,0.001369,0.028369,0.001077,0.049469,0.17997,0.054875,0.791556,0.038712,0.055025,0.0
oracle_human_side_effect_judge,unseen_side_effect,0,80,0.727865,0.010152,0.730232,0.803179,0.008127,0.629365,0.001983,0.015438,0.001381,0.02914,0.001221,0.051554,0.183863,0.055132,0.79235,0.038605,0.055902,0.0
oracle_human_side_effect_judge,unseen_side_effect,1,80,0.736979,0.00819,0.729218,0.810241,0.006555,0.631087,0.002559,0.015824,0.001276,0.029455,0.001236,0.051545,0.183863,0.05627,0.790339,0.039239,0.054773,0.0
oracle_human_side_effect_judge,unseen_side_effect,2,80,0.728255,0.010007,0.730272,0.80385,0.008167,0.628677,0.002161,0.013587,0.001173,0.028915,0.00118,0.052475,0.183863,0.055886,0.792117,0.038219,0.055411,0.0
oracle_human_side_effect_judge,unseen_side_effect,3,80,0.729427,0.009457,0.730352,0.804336,0.007525,0.630058,0.001991,0.014897,0.001218,0.029784,0.001214,0.052032,0.183863,0.055685,0.790779,0.038361,0.055141,0.0
oracle_human_side_effect_judge,unseen_side_effect,4,80,0.723437,0.009252,0.727106,0.799699,0.007488,0.629226,0.002228,0.014849,0.001265,0.029195,0.001075,0.051582,0.183863,0.05567,0.792223,0.03932,0.055126,0.0
oracle_human_side_effect_judge,unseen_side_effect,5,80,0.727083,0.009502,0.727891,0.802228,0.007627,0.63039,0.001894,0.015496,0.001163,0.029665,0.001096,0.05257,0.183863,0.05573,0.791016,0.03869,0.055901,0.0
oracle_human_side_effect_judge,unseen_side_effect,6,80,0.720443,0.01082,0.728257,0.79679,0.008704,0.629457,0.002232,0.015866,0.001354,0.029047,0.001029,0.051605,0.183863,0.05583,0.79125,0.040287,0.05563,0.0
oracle_human_side_effect_judge,unseen_side_effect,7,80,0.732812,0.010344,0.729156,0.807136,0.008335,0.628701,0.002167,0.014905,0.001109,0.028674,0.001112,0.051338,0.183863,0.056365,0.791594,0.038796,0.054975,0.0
oracle_human_side_effect_judge,unseen_side_effect,8,80,0.723568,0.011352,0.729859,0.800032,0.008955,0.629107,0.00193,0.014256,0.001214,0.028919,0.001009,0.051533,0.183863,0.055105,0.791332,0.038894,0.055355,0.0
oracle_human_side_effect_judge,unseen_side_effect,9,80,0.727214,0.010325,0.729482,0.802051,0.008364,0.628131,0.002133,0.014958,0.001207,0.030087,0.000999,0.052535,0.183863,0.055292,0.791354,0.038962,0.0559,0.0
oracle_human_side_effect_judge,human_preference_shift,0,80,0.729948,0.010155,0.726456,0.806419,0.008368,0.643203,0.002133,0.015319,0.001361,0.027359,0.001133,0.054087,0.187609,0.056317,0.79208,0.039423,0.06224,0.0
oracle_human_side_effect_judge,human_preference_shift,1,80,0.721875,0.010352,0.725836,0.798596,0.008356,0.641409,0.001766,0.016023,0.001421,0.028389,0.001088,0.054902,0.187609,0.057264,0.790297,0.039819,0.06296,0.0
oracle_human_side_effect_judge,human_preference_shift,2,80,0.721875,0.012146,0.725622,0.799504,0.00978,0.641817,0.002217,0.014435,0.001309,0.027969,0.00101,0.055074,0.187609,0.055942,0.791074,0.039141,0.063906,0.0
oracle_human_side_effect_judge,human_preference_shift,3,80,0.717708,0.011923,0.725251,0.795889,0.009616,0.642536,0.002352,0.015423,0.001291,0.02876,0.001091,0.054379,0.187609,0.056446,0.790959,0.039088,0.062818,0.0
oracle_human_side_effect_judge,human_preference_shift,4,80,0.729557,0.010579,0.726255,0.805272,0.008682,0.642222,0.002142,0.01556,0.001362,0.028722,0.001134,0.054299,0.187609,0.056769,0.791288,0.038735,0.063215,0.0
oracle_human_side_effect_judge,human_preference_shift,5,80,0.732812,0.010157,0.727214,0.808283,0.008341,0.641416,0.002206,0.014324,0.001199,0.028223,0.000986,0.054206,0.187609,0.056911,0.79197,0.039861,0.062509,0.0
oracle_human_side_effect_judge,human_preference_shift,6,80,0.726693,0.009645,0.727503,0.803267,0.007837,0.641868,0.002128,0.014762,0.001232,0.028576,0.001192,0.054643,0.187609,0.056245,0.79173,0.039345,0.062916,0.0
oracle_human_side_effect_judge,human_preference_shift,7,80,0.727865,0.009976,0.727435,0.804461,0.008192,0.641982,0.002202,0.014624,0.001119,0.028371,0.001218,0.054215,0.187609,0.056242,0.791627,0.038994,0.062184,0.0
oracle_human_side_effect_judge,human_preference_shift,8,80,0.738151,0.010943,0.72537,0.812099,0.008883,0.641421,0.00235,0.014866,0.001354,0.028377,0.001037,0.055022,0.187609,0.056464,0.790116,0.039237,0.063095,0.0
oracle_human_side_effect_judge,human_preference_shift,9,80,0.73099,0.009414,0.726581,0.80616,0.007659,0.640123,0.002555,0.014873,0.001277,0.028334,0.000905,0.055099,0.187609,0.057345,0.790873,0.039361,0.062346,0.0
oracle_human_side_effect_judge,delayed_effects,0,80,0.715104,0.009927,0.72108,0.793511,0.007883,0.638212,0.001874,0.015146,0.001252,0.028589,0.001318,0.054382,0.187482,0.056124,0.791128,0.042877,0.056435,0.0
oracle_human_side_effect_judge,delayed_effects,1,80,0.71849,0.010725,0.719391,0.796052,0.008672,0.638117,0.002072,0.015671,0.00128,0.028248,0.001114,0.054664,0.187482,0.056454,0.791018,0.042647,0.056517,0.0
oracle_human_side_effect_judge,delayed_effects,2,80,0.720052,0.009896,0.721594,0.796868,0.007922,0.637366,0.002474,0.016204,0.001189,0.028963,0.001165,0.053647,0.187482,0.0566,0.791268,0.043001,0.056758,0.0
oracle_human_side_effect_judge,delayed_effects,3,80,0.721354,0.011766,0.722367,0.797892,0.009459,0.637819,0.002128,0.015994,0.001325,0.0292,0.001179,0.053762,0.187482,0.057153,0.791046,0.042729,0.05687,0.0
oracle_human_side_effect_judge,delayed_effects,4,80,0.716927,0.009336,0.721959,0.794131,0.007404,0.636351,0.002184,0.015252,0.001283,0.02986,0.001142,0.053707,0.187482,0.056251,0.790645,0.043585,0.056986,0.0
oracle_human_side_effect_judge,delayed_effects,5,80,0.728255,0.011475,0.721939,0.803814,0.00928,0.637004,0.002151,0.015169,0.001285,0.028763,0.001141,0.054265,0.187482,0.055934,0.791927,0.042835,0.057232,0.0
oracle_human_side_effect_judge,delayed_effects,6,80,0.713672,0.009907,0.722082,0.7915,0.007917,0.635584,0.002282,0.016005,0.001201,0.029159,0.00099,0.053973,0.187482,0.055338,0.791228,0.043526,0.057136,0.0
oracle_human_side_effect_judge,delayed_effects,7,80,0.723568,0.009636,0.721513,0.799438,0.007765,0.636713,0.002274,0.015648,0.001398,0.02929,0.001205,0.05414,0.187482,0.056548,0.789695,0.042939,0.056561,0.0
oracle_human_side_effect_judge,delayed_effects,8,80,0.727083,0.009829,0.722198,0.802771,0.008046,0.637094,0.002205,0.015532,0.001362,0.028433,0.001046,0.054395,0.187482,0.055354,0.790105,0.042093,0.057371,0.0
oracle_human_side_effect_judge,delayed_effects,9,80,0.718099,0.011179,0.721846,0.795722,0.008983,0.638188,0.002227,0.015088,0.001236,0.028995,0.001175,0.05384,0.187482,0.056273,0.791026,0.042747,0.057694,0.0
oracle_human_side_effect_judge,latent_damage_shift,0,80,0.706641,0.010127,0.717774,0.784381,0.008243,0.63203,0.002074,0.016333,0.001349,0.029615,0.001318,0.055457,0.189688,0.056588,0.790265,0.04261,0.057705,0.0
oracle_human_side_effect_judge,latent_damage_shift,1,80,0.721354,0.00983,0.718021,0.795714,0.008067,0.631365,0.00205,0.016852,0.001409,0.029928,0.00105,0.055213,0.189688,0.056964,0.790349,0.042428,0.058408,0.0
oracle_human_side_effect_judge,latent_damage_shift,2,80,0.717969,0.010278,0.715856,0.793623,0.008431,0.629074,0.002081,0.015731,0.001294,0.028576,0.001171,0.055059,0.189688,0.056519,0.791599,0.042377,0.057393,0.0
oracle_human_side_effect_judge,latent_damage_shift,3,80,0.721094,0.010657,0.716875,0.796121,0.008508,0.63191,0.002107,0.015904,0.001241,0.030251,0.001187,0.055554,0.189688,0.056376,0.791628,0.041674,0.058035,0.0
oracle_human_side_effect_judge,latent_damage_shift,4,80,0.707161,0.011206,0.715777,0.784584,0.009173,0.629659,0.002245,0.01598,0.001281,0.029243,0.001033,0.055779,0.189688,0.056662,0.791959,0.042771,0.05898,0.0
oracle_human_side_effect_judge,latent_damage_shift,5,80,0.718359,0.010403,0.716715,0.794339,0.008215,0.633078,0.002135,0.015968,0.001298,0.029657,0.001139,0.055591,0.189688,0.05561,0.791602,0.042398,0.057881,0.0
oracle_human_side_effect_judge,latent_damage_shift,6,80,0.725,0.00975,0.715211,0.798641,0.008111,0.631486,0.001894,0.017285,0.001317,0.029779,0.001136,0.056015,0.189688,0.056538,0.790693,0.042038,0.058107,0.0
oracle_human_side_effect_judge,latent_damage_shift,7,80,0.719531,0.011369,0.715622,0.794895,0.009177,0.629709,0.002349,0.015382,0.001343,0.029512,0.000991,0.055015,0.189688,0.056021,0.791412,0.041852,0.057952,0.0
oracle_human_side_effect_judge,latent_damage_shift,8,80,0.710547,0.010692,0.716545,0.788243,0.008553,0.63226,0.002301,0.015238,0.001219,0.029459,0.001272,0.055597,0.189688,0.057059,0.792565,0.041122,0.057858,0.0
oracle_human_side_effect_judge,latent_damage_shift,9,80,0.713411,0.009637,0.716921,0.790237,0.007796,0.630804,0.001929,0.014875,0.001175,0.029109,0.000996,0.056424,0.189688,0.05597,0.791287,0.041935,0.058611,0.0
oracle_human_side_effect_judge,combined_stress,0,80,0.701172,0.010328,0.707385,0.777682,0.008323,0.627018,0.002409,0.017542,0.001235,0.029393,0.001018,0.058121,0.194171,0.057003,0.791074,0.041966,0.062822,0.0
oracle_human_side_effect_judge,combined_stress,1,80,0.714453,0.010443,0.707918,0.788601,0.008594,0.628814,0.002368,0.016144,0.001295,0.030647,0.001205,0.058254,0.194171,0.057631,0.79005,0.042813,0.061193,0.0
oracle_human_side_effect_judge,combined_stress,2,80,0.710938,0.011126,0.707429,0.785709,0.009154,0.626196,0.002198,0.016273,0.001248,0.029725,0.001156,0.058524,0.194171,0.057332,0.791664,0.042726,0.061349,0.0
oracle_human_side_effect_judge,combined_stress,3,80,0.711198,0.010682,0.707551,0.785345,0.008878,0.62745,0.002289,0.016832,0.001401,0.030091,0.001113,0.059053,0.194171,0.057228,0.789123,0.043177,0.062832,0.0
