method,task,regime,split,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss
human_query_max_uncertainty,tool_handoff,human_workspace_disruption,latent_damage_shift,10,0.536458,0.027265,0.520009,0.510612,0.022029,0.447292,0.004305,0.09877,0.004295,0.073984,0.003155,0.090054,0.432212,0.099599,0.574373,0.102206,0.100362
human_query_max_uncertainty,tool_handoff,human_workspace_disruption,combined_stress,10,0.505208,0.02939,0.509168,0.475223,0.023473,0.438976,0.003678,0.108722,0.004479,0.07568,0.002861,0.096887,0.440123,0.10484,0.569022,0.102758,0.125186
human_query_max_uncertainty,tool_handoff,latent_material_damage,nominal,10,0.601042,0.027569,0.60185,0.597511,0.022226,0.486688,0.004591,0.066775,0.002469,0.068691,0.001977,0.06892,0.403757,0.075867,0.584878,0.062739,0.062616
human_query_max_uncertainty,tool_handoff,latent_material_damage,seen_shift,10,0.553125,0.024996,0.570128,0.545125,0.021022,0.474803,0.005142,0.078424,0.003393,0.081129,0.002759,0.075917,0.413542,0.084122,0.580605,0.070204,0.072757
human_query_max_uncertainty,tool_handoff,latent_material_damage,unseen_object,10,0.525,0.036548,0.553999,0.51446,0.029226,0.470111,0.007472,0.088134,0.002602,0.085977,0.002725,0.082311,0.420163,0.086212,0.575647,0.076488,0.075803
human_query_max_uncertainty,tool_handoff,latent_material_damage,unseen_side_effect,10,0.55,0.027695,0.53295,0.516632,0.022125,0.446398,0.004301,0.098742,0.002671,0.107927,0.001972,0.084322,0.424613,0.094299,0.567281,0.086223,0.082939
human_query_max_uncertainty,tool_handoff,latent_material_damage,human_preference_shift,10,0.520833,0.030587,0.524149,0.490567,0.024921,0.447257,0.007603,0.098395,0.002605,0.096247,0.002157,0.093572,0.43446,0.097678,0.567741,0.089791,0.118233
human_query_max_uncertainty,tool_handoff,latent_material_damage,delayed_effects,10,0.53125,0.039683,0.523759,0.497556,0.032573,0.455028,0.006691,0.100153,0.002771,0.106265,0.003089,0.086818,0.4296,0.098241,0.568781,0.131659,0.088099
human_query_max_uncertainty,tool_handoff,latent_material_damage,latent_damage_shift,10,0.511458,0.034225,0.517658,0.476284,0.026606,0.445634,0.00784,0.104137,0.003252,0.111049,0.002615,0.092058,0.43271,0.100766,0.567829,0.122507,0.095397
human_query_max_uncertainty,tool_handoff,latent_material_damage,combined_stress,10,0.486458,0.029516,0.498248,0.445803,0.024394,0.444554,0.006181,0.117089,0.002399,0.115413,0.001777,0.098392,0.44065,0.104965,0.560809,0.127219,0.114391
human_query_max_uncertainty,mobile_shelf_placement,nominal,nominal,10,0.646875,0.028624,0.641657,0.662719,0.023398,0.485919,0.007915,0.032288,0.00393,0.027841,0.001998,0.070076,0.397905,0.059482,0.598988,0.041541,0.054045
human_query_max_uncertainty,mobile_shelf_placement,nominal,seen_shift,10,0.61875,0.037176,0.622725,0.636188,0.030201,0.48001,0.005218,0.030822,0.00277,0.029214,0.00208,0.074981,0.406413,0.061258,0.599887,0.04825,0.064385
human_query_max_uncertainty,mobile_shelf_placement,nominal,unseen_object,10,0.6,0.020004,0.60988,0.614656,0.016472,0.464891,0.006193,0.034104,0.00388,0.028999,0.003368,0.082292,0.412183,0.062148,0.597077,0.053306,0.070303
human_query_max_uncertainty,mobile_shelf_placement,nominal,unseen_side_effect,10,0.5875,0.039472,0.59963,0.599856,0.031339,0.452641,0.005853,0.037224,0.003979,0.033088,0.002171,0.083318,0.415994,0.060848,0.598359,0.05876,0.069258
human_query_max_uncertainty,mobile_shelf_placement,nominal,human_preference_shift,10,0.616667,0.024119,0.589051,0.615922,0.020187,0.454389,0.005506,0.038902,0.002782,0.031386,0.00283,0.094393,0.425629,0.069909,0.595107,0.062802,0.104146
human_query_max_uncertainty,mobile_shelf_placement,nominal,delayed_effects,10,0.627083,0.018958,0.592482,0.62594,0.014198,0.453152,0.004898,0.039199,0.004643,0.031193,0.002307,0.086678,0.42045,0.06625,0.594114,0.091172,0.075627
human_query_max_uncertainty,mobile_shelf_placement,nominal,latent_damage_shift,10,0.58125,0.016333,0.583688,0.586281,0.012514,0.444188,0.006218,0.040742,0.002639,0.032751,0.002118,0.090553,0.423241,0.066309,0.594948,0.083567,0.08135
human_query_max_uncertainty,mobile_shelf_placement,nominal,combined_stress,10,0.5875,0.036421,0.573178,0.587464,0.030208,0.444492,0.006264,0.040669,0.002667,0.029629,0.001928,0.099149,0.430648,0.06997,0.593443,0.087165,0.102938
human_query_max_uncertainty,mobile_shelf_placement,force_damage,nominal,10,0.636458,0.021831,0.614628,0.635819,0.017819,0.49132,0.004624,0.052748,0.003488,0.059557,0.001782,0.070551,0.402833,0.067224,0.586172,0.055617,0.058452
human_query_max_uncertainty,mobile_shelf_placement,force_damage,seen_shift,10,0.53125,0.04072,0.587877,0.538887,0.032453,0.475481,0.005279,0.064357,0.003506,0.06844,0.002632,0.078739,0.412416,0.068813,0.58319,0.063633,0.067386
human_query_max_uncertainty,mobile_shelf_placement,force_damage,unseen_object,10,0.552083,0.027728,0.569011,0.5486,0.021815,0.469574,0.006994,0.070908,0.002508,0.073002,0.002473,0.080439,0.418903,0.076169,0.58433,0.066887,0.074224
human_query_max_uncertainty,mobile_shelf_placement,force_damage,unseen_side_effect,10,0.545833,0.042956,0.549052,0.530964,0.034254,0.456698,0.004606,0.081099,0.003037,0.092127,0.003039,0.082484,0.423252,0.077861,0.577575,0.072277,0.073249
human_query_max_uncertainty,mobile_shelf_placement,force_damage,human_preference_shift,10,0.538542,0.026542,0.551028,0.520923,0.019523,0.455346,0.006356,0.078665,0.00342,0.082153,0.001662,0.092625,0.433066,0.084542,0.575071,0.082306,0.106188
human_query_max_uncertainty,mobile_shelf_placement,force_damage,delayed_effects,10,0.533333,0.028027,0.5405,0.513948,0.021782,0.454262,0.006371,0.083854,0.003295,0.088378,0.002362,0.086938,0.428155,0.084935,0.576096,0.117619,0.078774
human_query_max_uncertainty,mobile_shelf_placement,force_damage,latent_damage_shift,10,0.55,0.029161,0.538587,0.522503,0.022689,0.446309,0.004691,0.08794,0.004398,0.092916,0.002445,0.090599,0.431215,0.086237,0.573889,0.10859,0.084304
human_query_max_uncertainty,mobile_shelf_placement,force_damage,combined_stress,10,0.520833,0.021735,0.520741,0.491679,0.016613,0.437467,0.005132,0.091062,0.001606,0.095223,0.00249,0.097268,0.43907,0.088108,0.572054,0.1129,0.104568
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,nominal,10,0.634375,0.025726,0.622233,0.637606,0.020874,0.489335,0.007384,0.060434,0.004335,0.042002,0.002387,0.068627,0.402525,0.067681,0.589532,0.046081,0.057187
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,seen_shift,10,0.582292,0.024996,0.597954,0.584339,0.018578,0.479488,0.006348,0.070809,0.003656,0.048672,0.002905,0.076644,0.412041,0.072411,0.584271,0.054474,0.067949
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,unseen_object,10,0.578125,0.035526,0.580141,0.571599,0.027929,0.472351,0.005885,0.086679,0.002799,0.050152,0.001925,0.079518,0.418483,0.07642,0.582607,0.059558,0.074869
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,unseen_side_effect,10,0.56875,0.019536,0.568223,0.555717,0.016907,0.445282,0.005615,0.081948,0.002447,0.060656,0.001982,0.087098,0.422798,0.076465,0.578447,0.065562,0.073322
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,human_preference_shift,10,0.563542,0.031841,0.5666,0.547965,0.025385,0.449608,0.006754,0.082974,0.002423,0.055258,0.002981,0.09394,0.432601,0.081899,0.583396,0.06657,0.11
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,delayed_effects,10,0.552083,0.031921,0.558532,0.539604,0.026368,0.456742,0.005776,0.085524,0.002367,0.057294,0.002322,0.088523,0.427674,0.079152,0.580521,0.100377,0.081786
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,latent_damage_shift,10,0.572917,0.042718,0.549795,0.550409,0.034946,0.444854,0.006104,0.092803,0.003295,0.059906,0.002433,0.090973,0.430717,0.083098,0.581515,0.091803,0.087039
human_query_max_uncertainty,mobile_shelf_placement,object_displacement,combined_stress,10,0.526042,0.024205,0.535452,0.503558,0.019721,0.436018,0.008864,0.100367,0.004322,0.062042,0.002489,0.096408,0.438544,0.085794,0.575487,0.098836,0.105265
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,nominal,10,0.614583,0.027222,0.619309,0.620848,0.021314,0.491844,0.006032,0.062204,0.002857,0.041967,0.001914,0.069446,0.402987,0.068882,0.590021,0.051369,0.05855
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,seen_shift,10,0.595833,0.019677,0.595667,0.594528,0.016067,0.473713,0.008504,0.071778,0.003054,0.046305,0.002272,0.074168,0.412604,0.073284,0.587997,0.057488,0.069612
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,unseen_object,10,0.565625,0.025654,0.582632,0.558679,0.021867,0.469057,0.006807,0.091136,0.003878,0.052735,0.002053,0.078828,0.419113,0.077364,0.582321,0.065156,0.07078
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,unseen_side_effect,10,0.533333,0.040354,0.566672,0.527288,0.032676,0.448468,0.00636,0.084828,0.002385,0.06012,0.003119,0.081588,0.423479,0.079895,0.582463,0.068292,0.075354
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,human_preference_shift,10,0.551042,0.028785,0.559424,0.535787,0.02197,0.450605,0.006265,0.085562,0.003828,0.055287,0.003124,0.096167,0.433298,0.08503,0.581162,0.072423,0.110189
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,delayed_effects,10,0.554167,0.015756,0.55416,0.534612,0.013561,0.449716,0.00963,0.092014,0.00304,0.059904,0.002842,0.09074,0.428396,0.084962,0.575744,0.107839,0.084692
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,latent_damage_shift,10,0.553125,0.015354,0.547707,0.530688,0.012675,0.44428,0.00519,0.097746,0.002998,0.063307,0.001914,0.090522,0.431464,0.085586,0.578172,0.097614,0.087577
human_query_max_uncertainty,mobile_shelf_placement,clutter_accumulation,combined_stress,10,0.544792,0.027736,0.529541,0.515679,0.022821,0.43527,0.0058,0.103027,0.002241,0.063123,0.003306,0.096831,0.439334,0.089276,0.5728,0.105109,0.106622
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,nominal,10,0.60625,0.027527,0.610898,0.608725,0.021262,0.487956,0.00733,0.066163,0.002009,0.05191,0.001662,0.068055,0.403141,0.07199,0.587023,0.052868,0.059266
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,seen_shift,10,0.586458,0.048701,0.59118,0.578355,0.038435,0.473622,0.005247,0.081862,0.00324,0.061338,0.002278,0.074541,0.412791,0.078752,0.584253,0.060317,0.069718
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,unseen_object,10,0.56875,0.034728,0.572909,0.556055,0.027879,0.468847,0.003121,0.093233,0.002637,0.062308,0.002233,0.081574,0.419323,0.080685,0.578825,0.065893,0.07712
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,unseen_side_effect,10,0.530208,0.034494,0.560823,0.514326,0.027487,0.447899,0.006074,0.097598,0.00237,0.075659,0.002517,0.084202,0.423706,0.082294,0.572876,0.071008,0.077856
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,human_preference_shift,10,0.5625,0.024157,0.553419,0.536378,0.020459,0.457277,0.007578,0.099624,0.003281,0.068895,0.00213,0.092724,0.43353,0.088317,0.574125,0.077702,0.114188
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,delayed_effects,10,0.539583,0.041037,0.549753,0.514498,0.032306,0.453201,0.005221,0.105174,0.004059,0.075854,0.003298,0.086616,0.428637,0.086078,0.572211,0.112953,0.086249
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,latent_damage_shift,10,0.525,0.040514,0.539113,0.499516,0.032116,0.445883,0.006303,0.107866,0.002443,0.077503,0.001721,0.089512,0.431714,0.089164,0.572026,0.103731,0.091155
human_query_max_uncertainty,mobile_shelf_placement,unstable_placement,combined_stress,10,0.527083,0.037916,0.52941,0.49003,0.03083,0.437872,0.008217,0.120515,0.003354,0.079034,0.002265,0.099172,0.439597,0.097031,0.567944,0.106953,0.108701
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,nominal,10,0.622917,0.017163,0.618274,0.61763,0.013728,0.491521,0.006004,0.070918,0.002559,0.061444,0.003316,0.06965,0.403295,0.073996,0.585163,0.056505,0.059974
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,seen_shift,10,0.614583,0.016946,0.587671,0.594305,0.012808,0.476777,0.005005,0.087097,0.002422,0.074827,0.002774,0.076852,0.412979,0.082875,0.581102,0.067478,0.070411
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,unseen_object,10,0.567708,0.028429,0.568793,0.547761,0.023617,0.471474,0.006746,0.101613,0.002208,0.077769,0.001633,0.078973,0.419533,0.085391,0.573802,0.071495,0.07444
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,unseen_side_effect,10,0.544792,0.030595,0.551992,0.516108,0.024068,0.438791,0.006215,0.101461,0.003622,0.096328,0.003827,0.083781,0.423932,0.087459,0.573924,0.078651,0.0804
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,human_preference_shift,10,0.554167,0.026323,0.548033,0.520925,0.021374,0.452621,0.006156,0.101769,0.002857,0.088143,0.002645,0.094579,0.433763,0.094511,0.568126,0.08266,0.113179
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,delayed_effects,10,0.5375,0.027761,0.538291,0.504054,0.022667,0.456726,0.005364,0.107019,0.003052,0.0961,0.002716,0.090781,0.428878,0.09415,0.567878,0.12637,0.087853
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,latent_damage_shift,10,0.526042,0.034735,0.535529,0.492713,0.027254,0.445765,0.005176,0.110821,0.004406,0.095802,0.001598,0.091278,0.431963,0.093967,0.571531,0.113514,0.091363
human_query_max_uncertainty,mobile_shelf_placement,irreversible_change,combined_stress,10,0.525,0.019771,0.518915,0.481134,0.014941,0.438431,0.005535,0.119922,0.003076,0.102542,0.003173,0.096867,0.43986,0.097619,0.564788,0.118507,0.108747
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,nominal,10,0.615625,0.024996,0.61319,0.61372,0.02025,0.483987,0.004336,0.070854,0.002468,0.048966,0.002107,0.070406,0.403449,0.074988,0.586603,0.050859,0.06454
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,seen_shift,10,0.584375,0.027969,0.584963,0.574997,0.022128,0.480229,0.005599,0.089356,0.001656,0.056381,0.002996,0.076691,0.413166,0.08212,0.57892,0.060386,0.074939
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,unseen_object,10,0.559375,0.038263,0.569435,0.544114,0.030191,0.470328,0.006215,0.105792,0.004005,0.058739,0.002326,0.082328,0.419743,0.08912,0.57997,0.068942,0.080298
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,unseen_side_effect,10,0.529167,0.021261,0.548599,0.511005,0.017084,0.447022,0.004503,0.102787,0.002487,0.071666,0.002917,0.084458,0.424159,0.088837,0.574352,0.074453,0.084327
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,human_preference_shift,10,0.498958,0.045086,0.542611,0.482532,0.036454,0.455541,0.00818,0.106463,0.002084,0.064327,0.002736,0.094261,0.433995,0.097941,0.576755,0.076032,0.120984
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,delayed_effects,10,0.541667,0.045348,0.543865,0.517048,0.037478,0.45846,0.007703,0.107671,0.001965,0.067472,0.001865,0.088439,0.429118,0.092549,0.573061,0.112063,0.091923
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,latent_damage_shift,10,0.53125,0.035231,0.533018,0.502328,0.027538,0.448941,0.00729,0.115651,0.00247,0.071931,0.002294,0.09047,0.432212,0.096784,0.571855,0.10527,0.095481
human_query_max_uncertainty,mobile_shelf_placement,human_workspace_disruption,combined_stress,10,0.528125,0.027231,0.515841,0.487073,0.022354,0.434367,0.004684,0.124846,0.0025,0.078046,0.002965,0.097985,0.440123,0.103251,0.566493,0.109286,0.117429
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,nominal,10,0.602083,0.035205,0.606932,0.596057,0.028958,0.485695,0.005729,0.071244,0.003105,0.069787,0.002598,0.071436,0.403757,0.075248,0.584837,0.066219,0.061954
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,seen_shift,10,0.558333,0.032095,0.57908,0.547634,0.026406,0.474786,0.005601,0.084196,0.002321,0.080664,0.002824,0.075984,0.413542,0.081804,0.57984,0.07588,0.06984
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,unseen_object,10,0.55625,0.032239,0.561084,0.534172,0.025572,0.470074,0.005023,0.10174,0.002145,0.085315,0.002566,0.081732,0.420163,0.085837,0.570741,0.085848,0.075014
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,unseen_side_effect,10,0.548958,0.038384,0.542597,0.514421,0.029783,0.452911,0.007262,0.10776,0.002512,0.10849,0.001167,0.082162,0.424613,0.092558,0.566249,0.091852,0.07775
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,human_preference_shift,10,0.527083,0.023018,0.536551,0.494166,0.018022,0.456058,0.007727,0.106187,0.003188,0.095471,0.002384,0.094314,0.43446,0.097547,0.565734,0.098466,0.115611
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,delayed_effects,10,0.514583,0.041864,0.534078,0.479086,0.033709,0.451221,0.005977,0.11044,0.001609,0.10691,0.002752,0.088097,0.4296,0.096943,0.567839,0.14594,0.085332
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,latent_damage_shift,10,0.533333,0.03675,0.527033,0.489729,0.029471,0.446426,0.004486,0.116605,0.00283,0.112087,0.003241,0.089417,0.43271,0.09658,0.564076,0.134441,0.08949
human_query_max_uncertainty,mobile_shelf_placement,latent_material_damage,combined_stress,10,0.513542,0.027736,0.511304,0.464832,0.022532,0.4397,0.004854,0.123681,0.003966,0.114704,0.003107,0.096389,0.44065,0.102445,0.563684,0.140176,0.110706
human_query_max_uncertainty,fragile_object_sorting,nominal,nominal,10,0.634375,0.030806,0.631486,0.655013,0.025048,0.494327,0.005899,0.030193,0.003087,0.029182,0.001022,0.070818,0.397905,0.057547,0.600219,0.038353,0.055911
human_query_max_uncertainty,fragile_object_sorting,nominal,seen_shift,10,0.610417,0.026393,0.609942,0.630069,0.020295,0.477554,0.004003,0.030044,0.003089,0.028173,0.001932,0.074413,0.406413,0.059903,0.600166,0.047684,0.062894
human_query_max_uncertainty,fragile_object_sorting,nominal,unseen_object,10,0.583333,0.037276,0.595761,0.601353,0.030186,0.46688,0.005486,0.034516,0.002186,0.030479,0.00276,0.080087,0.412183,0.060292,0.594005,0.053426,0.069635
